participant.id_in_session;participant.code;participant.label;participant._is_bot;participant._index_in_pages;participant._max_page_index;participant._current_app_name;participant._round_number;participant._current_page_name;participant.ip_address;participant.time_started;participant.visited;participant.mturk_worker_id;participant.mturk_assignment_id;participant.payoff;player.id_in_group;player.subsession_id;player.group_id;player.payoff;group.id_in_subsession;group.n_linked_words;group.link_word;group.linked_words;group.confidence;group.guessing;group.how_success;group.is_success;group.subsession_id;subsession.round_number;session.code;session.label;session.experimenter_name;session.mturk_HITId;session.mturk_HITGroupId;session.comment;session.is_demo
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;108;266;0;1;;;;;;;;108;28;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;108;266;0;1;;;;;;;;108;28;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;109;267;0;1;;;;;;;;109;29;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;109;267;0;1;;;;;;;;109;29;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;110;268;0;1;;;;;;;;110;30;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;110;268;0;1;;;;;;;;110;30;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;111;269;0;1;;;;;;;;111;31;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;111;269;0;1;;;;;;;;111;31;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;112;270;0;1;;;;;;;;112;32;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;112;270;0;1;;;;;;;;112;32;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;113;271;0;1;;;;;;;;113;33;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;113;271;0;1;;;;;;;;113;33;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;114;272;0;1;;;;;;;;114;34;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;114;272;0;1;;;;;;;;114;34;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;115;273;0;1;;;;;;;;115;35;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;115;273;0;1;;;;;;;;115;35;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;116;274;0;1;;;;;;;;116;36;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;116;274;0;1;;;;;;;;116;36;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;117;275;0;1;;;;;;;;117;37;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;117;275;0;1;;;;;;;;117;37;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;118;276;0;1;;;;;;;;118;38;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;118;276;0;1;;;;;;;;118;38;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;119;277;0;1;;;;;;;;119;39;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;119;277;0;1;;;;;;;;119;39;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;120;278;0;1;;;;;;;;120;40;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;120;278;0;1;;;;;;;;120;40;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;121;279;0;1;;;;;;;;121;41;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;121;279;0;1;;;;;;;;121;41;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;122;280;0;1;;;;;;;;122;42;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;122;280;0;1;;;;;;;;122;42;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;123;281;0;1;;;;;;;;123;43;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;123;281;0;1;;;;;;;;123;43;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;124;282;0;1;;;;;;;;124;44;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;124;282;0;1;;;;;;;;124;44;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;125;283;0;1;;;;;;;;125;45;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;125;283;0;1;;;;;;;;125;45;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;126;284;0;1;;;;;;;;126;46;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;126;284;0;1;;;;;;;;126;46;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;127;285;0;1;;;;;;;;127;47;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;127;285;0;1;;;;;;;;127;47;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;128;286;0;1;;;;;;;;128;48;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;128;286;0;1;;;;;;;;128;48;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;129;287;0;1;;;;;;;;129;49;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;129;287;0;1;;;;;;;;129;49;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;130;288;0;1;;;;;;;;130;50;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;130;288;0;1;;;;;;;;130;50;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;131;289;0;1;;;;;;;;131;51;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;131;289;0;1;;;;;;;;131;51;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;132;290;0;1;;;;;;;;132;52;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;132;290;0;1;;;;;;;;132;52;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;133;291;0;1;;;;;;;;133;53;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;133;291;0;1;;;;;;;;133;53;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;134;292;0;1;;;;;;;;134;54;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;134;292;0;1;;;;;;;;134;54;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;135;293;0;1;;;;;;;;135;55;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;135;293;0;1;;;;;;;;135;55;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;136;294;0;1;;;;;;;;136;56;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;136;294;0;1;;;;;;;;136;56;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;137;295;0;1;;;;;;;;137;57;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;137;295;0;1;;;;;;;;137;57;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;138;296;0;1;;;;;;;;138;58;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;138;296;0;1;;;;;;;;138;58;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;139;297;0;1;;;;;;;;139;59;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;139;297;0;1;;;;;;;;139;59;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;140;298;0;1;;;;;;;;140;60;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;140;298;0;1;;;;;;;;140;60;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;141;299;0;1;;;;;;;;141;61;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;141;299;0;1;;;;;;;;141;61;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;142;300;0;1;;;;;;;;142;62;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;142;300;0;1;;;;;;;;142;62;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;143;301;0;1;;;;;;;;143;63;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;143;301;0;1;;;;;;;;143;63;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;144;302;0;1;;;;;;;;144;64;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;144;302;0;1;;;;;;;;144;64;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;145;303;0;1;;;;;;;;145;65;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;145;303;0;1;;;;;;;;145;65;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;146;304;0;1;;;;;;;;146;66;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;146;304;0;1;;;;;;;;146;66;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;147;305;0;1;;;;;;;;147;67;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;147;305;0;1;;;;;;;;147;67;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;148;306;0;1;;;;;;;;148;68;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;148;306;0;1;;;;;;;;148;68;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;149;307;0;1;;;;;;;;149;69;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;149;307;0;1;;;;;;;;149;69;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;150;308;0;1;;;;;;;;150;70;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;150;308;0;1;;;;;;;;150;70;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;151;309;0;1;;;;;;;;151;71;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;151;309;0;1;;;;;;;;151;71;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;152;310;0;1;;;;;;;;152;72;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;152;310;0;1;;;;;;;;152;72;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;153;311;0;1;;;;;;;;153;73;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;153;311;0;1;;;;;;;;153;73;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;154;312;0;1;;;;;;;;154;74;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;154;312;0;1;;;;;;;;154;74;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;155;313;0;1;;;;;;;;155;75;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;155;313;0;1;;;;;;;;155;75;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;156;314;0;1;;;;;;;;156;76;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;156;314;0;1;;;;;;;;156;76;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;157;315;0;1;;;;;;;;157;77;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;157;315;0;1;;;;;;;;157;77;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;158;316;0;1;;;;;;;;158;78;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;158;316;0;1;;;;;;;;158;78;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;159;317;0;1;;;;;;;;159;79;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;159;317;0;1;;;;;;;;159;79;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;160;318;0;1;;;;;;;;160;80;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;160;318;0;1;;;;;;;;160;80;qmwo7i7q;;;;;;1
1;jbeosu69;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:51.936483+00:00;1;;;0;1;1;1;0;1;4;comics;3, 16, 22, 25;8;16, 22,17,8;2;0;1;1;4y98gv9x;;;;;;0
2;b9c2qpzl;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:55.978999+00:00;1;;;0;2;1;1;0;1;4;comics;3, 16, 22, 25;8;16, 22,17,8;2;0;1;1;4y98gv9x;;;;;;0
1;jbeosu69;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:51.936483+00:00;1;;;0;2;2;81;0;1;3;milk;19, 14, 1;8;14, 6, 23;1;0;2;2;4y98gv9x;;;;;;0
2;b9c2qpzl;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:55.978999+00:00;1;;;0;1;2;81;0;1;3;milk;19, 14, 1;8;14, 6, 23;1;0;2;2;4y98gv9x;;;;;;0
1;jbeosu69;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:51.936483+00:00;1;;;0;1;3;82;0;1;4;intelligence;2,3,25,19;7;25,2, 10, 7;2;0;3;3;4y98gv9x;;;;;;0
2;b9c2qpzl;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:55.978999+00:00;1;;;0;2;3;82;0;1;4;intelligence;2,3,25,19;7;25,2, 10, 7;2;0;3;3;4y98gv9x;;;;;;0
1;jbeosu69;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:51.936483+00:00;1;;;0;2;4;83;0;1;3;animal;3,19,8;9;3, 8, 19;3;1;4;4;4y98gv9x;;;;;;0
2;b9c2qpzl;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:55.978999+00:00;1;;;0;1;4;83;0;1;3;animal;3,19,8;9;3, 8, 19;3;1;4;4;4y98gv9x;;;;;;0
1;jbeosu69;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:51.936483+00:00;1;;;0;1;5;84;0;1;1;house;6;9;6;1;1;5;5;4y98gv9x;;;;;;0
2;b9c2qpzl;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:55.978999+00:00;1;;;0;2;5;84;0;1;1;house;6;9;6;1;1;5;5;4y98gv9x;;;;;;0
1;jbeosu69;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:51.936483+00:00;1;;;0;2;6;85;0;1;1;snow;5;10;5;1;1;6;6;4y98gv9x;;;;;;0
2;b9c2qpzl;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:55.978999+00:00;1;;;0;1;6;85;0;1;1;snow;5;10;5;1;1;6;6;4y98gv9x;;;;;;0
1;jbeosu69;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:51.936483+00:00;1;;;0;1;7;86;0;1;1;underground;20;10;20;1;1;7;7;4y98gv9x;;;;;;0
2;b9c2qpzl;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:55.978999+00:00;1;;;0;2;7;86;0;1;1;underground;20;10;20;1;1;7;7;4y98gv9x;;;;;;0
1;jbeosu69;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:51.936483+00:00;1;;;0;2;8;87;0;1;2;sweet;1,12;9;1, 24;1;0;8;8;4y98gv9x;;;;;;0
2;b9c2qpzl;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:55.978999+00:00;1;;;0;1;8;87;0;1;2;sweet;1,12;9;1, 24;1;0;8;8;4y98gv9x;;;;;;0
1;jbeosu69;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:51.936483+00:00;1;;;0;1;9;88;0;1;1;sculpture;10;10;10;1;1;9;9;4y98gv9x;;;;;;0
2;b9c2qpzl;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:55.978999+00:00;1;;;0;2;9;88;0;1;1;sculpture;10;10;10;1;1;9;9;4y98gv9x;;;;;;0
1;jbeosu69;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:51.936483+00:00;1;;;0;2;10;89;0;1;1;plant;12;10;12;1;1;10;10;4y98gv9x;;;;;;0
2;b9c2qpzl;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:55.978999+00:00;1;;;0;1;10;89;0;1;1;plant;12;10;12;1;1;10;10;4y98gv9x;;;;;;0
1;jbeosu69;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:51.936483+00:00;1;;;0;1;11;90;0;1;NA;NA;NA;10;NA;NA;NA;11;11;4y98gv9x;;;;;;0
2;b9c2qpzl;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:55.978999+00:00;1;;;0;2;11;90;0;1;NA;NA;NA;10;NA;NA;NA;11;11;4y98gv9x;;;;;;0
1;jbeosu69;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:51.936483+00:00;1;;;0;2;12;91;0;1;1;scary;17;10;17;1;1;12;12;4y98gv9x;;;;;;0
2;b9c2qpzl;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:55.978999+00:00;1;;;0;1;12;91;0;1;1;scary;17;10;17;1;1;12;12;4y98gv9x;;;;;;0
1;jbeosu69;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:51.936483+00:00;1;;;0;1;13;92;0;1;;;;;;;;13;13;4y98gv9x;;;;;;0
2;b9c2qpzl;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:55.978999+00:00;1;;;0;2;13;92;0;1;;;;;;;;13;13;4y98gv9x;;;;;;0
1;jbeosu69;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:51.936483+00:00;1;;;0;2;14;93;0;1;;;;;;;;14;14;4y98gv9x;;;;;;0
2;b9c2qpzl;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:55.978999+00:00;1;;;0;1;14;93;0;1;;;;;;;;14;14;4y98gv9x;;;;;;0
1;jbeosu69;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:51.936483+00:00;1;;;0;1;15;94;0;1;;;;;;;;15;15;4y98gv9x;;;;;;0
2;b9c2qpzl;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:55.978999+00:00;1;;;0;2;15;94;0;1;;;;;;;;15;15;4y98gv9x;;;;;;0
1;jbeosu69;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:51.936483+00:00;1;;;0;2;16;95;0;1;;;;;;;;16;16;4y98gv9x;;;;;;0
2;b9c2qpzl;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:55.978999+00:00;1;;;0;1;16;95;0;1;;;;;;;;16;16;4y98gv9x;;;;;;0
1;jbeosu69;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:51.936483+00:00;1;;;0;1;17;96;0;1;;;;;;;;17;17;4y98gv9x;;;;;;0
2;b9c2qpzl;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:55.978999+00:00;1;;;0;2;17;96;0;1;;;;;;;;17;17;4y98gv9x;;;;;;0
1;jbeosu69;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:51.936483+00:00;1;;;0;2;18;97;0;1;;;;;;;;18;18;4y98gv9x;;;;;;0
2;b9c2qpzl;;0;89;565;codenames;12;Results;NA;2018-05-20 15:09:55.978999+00:00;1;;;0;1;18;97;0;1;;;;;;;;18;18;4y98gv9x;;;;;;0
